"ID_carre"	"occ1"	"occ2"	"occ3"	"occ4"	"temp1"	"temp2"	"temp3"	"temp4"	"mare1"	"mare2"	"mare3"	"mare4"	"dist_bombina"	"dist_coursEau"	"dist_planEau"	"prairie_surf"	"planEau_surf"	"nb_planEau"
9	1	0	1	1	-0.812728243275273	-2.66467567319188	0.0246977033033981	-1.61718819074712	1.69786687875831	1.69786687875831	1.69786687875831	1.69786687875831	-0.800668425248861	-0.0175669332070532	-0.127762388719279	-0.868647354233808	-0.518067360799264	1.69786687875831
10	0	0	0	0	-1.29434498003099	-0.728685274909182	-1.11519629531496	0.0963887001107553	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	0.818799632697143	-0.717955410256991	2.00134274236096	-0.768942610058249	-0.518067360799264	-0.524795217070751
11	0	0	0	0	-1.53515334840885	-0.728685274909182	-1.11519629531496	0.0963887001107553	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	0.748553069808512	-0.614957104808471	1.11046340503584	1.00209734383533	-0.518067360799264	-0.524795217070751
12	0	0	0	0	0.150505230236162	0.561974990612616	-0.203281096420274	-0.974596856675416	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.413363051484518	3.06551567655199	1.36132473467974	0.369436564859425	-0.518067360799264	-0.524795217070751
13	0	0	0	0	-0.571919874897414	0.561974990612616	0.0246977033033981	-0.760399745318182	-1.26568258234711	-1.26568258234711	-1.26568258234711	-1.26568258234711	-0.470319724096921	0.147230355510579	0.345014732532677	-0.868647354233808	-0.518067360799264	-1.26568258234711
14	1	1	1	1	-0.331111506519556	0.561974990612616	-1.34317509503864	1.5957684796114	1.69786687875831	1.69786687875831	1.69786687875831	1.69786687875831	-0.922175993488655	-0.869019591581488	-0.0956006797905741	-0.868647354233808	-0.518067360799264	1.69786687875831
15	0	0	1	0	0.872930335369738	0.561974990612616	-1.34317509503864	-0.974596856675416	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	0.247334350819362	0.469958379249276	0.0426946686028551	1.38517746504463	-0.518067360799264	-0.524795217070751
16	0	0	0	0	-0.571919874897414	-0.728685274909182	-1.11519629531496	-0.117808411246479	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	1.07320610369921	-0.875886145278056	-0.57481014282827	1.98996605057392	-0.518067360799264	-0.524795217070751
17	0	0	0	0	-0.571919874897414	0.884640056993066	0.708634102474415	0.524782922825224	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	0.862466415033319	1.27334516174773	1.81480483057447	-0.868647354233808	-0.518067360799264	-0.524795217070751
18	0	0	1	1	-0.812728243275273	0.561974990612616	-1.11519629531496	1.38157136825416	1.69786687875831	1.69786687875831	1.69786687875831	1.69786687875831	0.4314942589328	0.188429677689987	1.2133808736077	-0.836979722248727	-0.518067360799264	1.69786687875831
